session_id,user_id,customer_name,product_id,product,category,sequence_order,timestamp
4052,130,Emily,713,洗髮精,居家生活,1,2024-06-01 20:40:43
2758,130,Kevin,4762,牛奶餅乾,食品零食,4,2024-11-24 19:46:51
9590,116,家豪,8361,洗手慕絲,居家生活,4,2024-05-19 07:01:12
2845,111,家豪,7618,保溫瓶,居家生活,6,2024-05-11 06:46:45
1230,124,Kevin,4933,洗衣精,居家生活,5,2024-12-11 07:01:58
3875,120,Sophia,7107,護手霜,居家生活,5,2024-06-16 03:09:28
7567,122,小華,3127,牛奶餅乾,食品零食,2,2024-09-01 11:46:55
5064,101,Emily,6384,護手霜,居家生活,2,2024-08-16 09:43:15
6400,110,Eric,9486,無線滑鼠,3C配件,1,2024-05-13 23:47:59
6890,123,佳玲,1117,無糖紅茶,食品零食,6,2024-03-01 16:56:40
6026,106,Sophia,8333,泡麵,食品零食,6,2025-01-29 11:19:20
2923,121,Emily,6121,果汁飲料,食品零食,5,2024-04-23 07:58:41
3188,116,家豪,7554,泡麵,食品零食,6,2024-11-06 13:36:11
7813,123,Ivy,7814,果汁飲料,食品零食,5,2025-02-14 07:57:07
5054,122,Eric,1441,快充行動電源,3C配件,5,2024-08-16 19:13:48
6927,103,Eric,1938,泡麵,食品零食,1,2025-02-28 19:56:21
9281,107,Eric,8892,女用短襪,居家生活,2,2024-03-25 11:56:47
9525,115,小華,3465,自動鉛筆,文具用品,6,2024-10-25 17:47:51
2489,129,Ivy,7398,泡麵,食品零食,1,2024-08-20 04:48:14
9409,114,Daniel,9339,螢光筆組,文具用品,1,2024-10-13 16:50:04
6049,124,小美,6587,女用短襪,居家生活,3,2025-02-22 00:06:35
4570,119,小華,842,果汁飲料,食品零食,4,2024-06-25 02:19:17
9866,102,小華,7834,快充行動電源,3C配件,1,2024-05-26 14:53:11
3948,125,家豪,6987,洗髮精,居家生活,3,2024-07-14 16:19:50
7184,113,小華,8935,筆記本,文具用品,2,2024-11-30 12:39:42
2943,106,Ivy,6539,牙刷組,居家生活,5,2024-03-06 08:06:28
1056,125,小美,4988,螢光筆組,文具用品,4,2024-12-10 19:49:21
7948,118,Sophia,3862,女用短襪,居家生活,2,2024-08-23 12:36:11
3541,109,佳玲,1948,無糖紅茶,食品零食,1,2025-02-18 15:15:50
1256,108,佳玲,1202,牙刷組,居家生活,1,2024-10-31 01:13:20
8314,120,小美,4109,螢光筆組,文具用品,6,2024-01-23 14:38:45
8191,108,Ivy,3659,護手霜,居家生活,1,2024-03-12 18:20:46
5739,108,Eric,5324,牛奶餅乾,食品零食,5,2024-11-02 11:40:30
4881,110,家豪,8640,男用短襪,居家生活,2,2024-07-30 10:56:27
5508,102,Ivy,9793,牙刷組,居家生活,6,2024-03-30 22:47:30
7999,118,Daniel,868,男用短襪,居家生活,3,2024-11-25 13:52:38
9592,111,Sophia,6788,無線滑鼠,3C配件,2,2024-06-02 13:42:23
4012,125,Ivy,7858,自動鉛筆,文具用品,2,2025-03-10 08:12:16
5927,128,家豪,7686,牛奶餅乾,食品零食,1,2024-10-14 15:01:30
7824,118,Ivy,2296,牙刷組,居家生活,4,2024-05-04 09:17:02
4331,111,小華,7469,牙刷組,居家生活,3,2024-02-17 19:30:06
4120,102,Emily,6279,果汁飲料,食品零食,6,2024-11-05 21:57:06
1647,128,小華,3182,無線滑鼠,3C配件,5,2025-01-05 20:20:49
4555,116,佳玲,5555,保溫瓶,居家生活,3,2024-01-08 07:42:42
4113,124,小華,7946,螢光筆組,文具用品,2,2024-12-22 22:00:20
4350,113,佳玲,9145,女用短襪,居家生活,3,2025-02-01 10:18:21
7236,115,Ivy,5986,筆記本,文具用品,3,2024-05-13 13:05:39
9401,129,Daniel,7735,牛奶餅乾,食品零食,1,2025-02-15 17:05:37
6246,130,佳玲,6173,泡麵,食品零食,3,2024-07-30 01:39:52
4625,124,家豪,365,無線滑鼠,3C配件,3,2024-10-10 21:15:50
7841,110,家豪,3314,果汁飲料,食品零食,3,2024-04-27 13:49:46
5026,116,Ivy,5630,女用短襪,居家生活,3,2025-01-25 17:47:24
9037,115,家豪,5870,護手霜,居家生活,2,2024-03-12 19:53:56
9000,106,Ivy,1062,護手霜,居家生活,5,2024-01-18 02:42:22
1794,125,小美,6856,洗髮精,居家生活,2,2025-03-07 22:57:47
4791,103,家豪,249,洗手慕絲,居家生活,2,2024-09-15 16:36:10
7114,102,Eric,8016,保溫瓶,居家生活,6,2024-09-06 00:34:21
1108,118,Ivy,6839,女用短襪,居家生活,1,2024-01-09 19:16:31
5501,118,Emily,380,女用短襪,居家生活,5,2025-02-20 15:40:36
3937,104,小華,8691,快充行動電源,3C配件,2,2024-05-03 06:59:16
9625,109,Kevin,4479,牙刷組,居家生活,4,2024-02-10 13:34:56
7652,115,Eric,4084,螢光筆組,文具用品,6,2024-04-25 10:55:18
2320,121,小美,1631,牙刷組,居家生活,4,2024-07-13 13:43:56
8798,102,小美,2907,果汁飲料,食品零食,1,2024-09-12 15:47:53
6427,119,小華,8753,保溫瓶,居家生活,1,2024-04-27 07:41:50
8790,109,小美,1318,泡麵,食品零食,6,2024-05-23 19:46:16
1539,106,Kevin,356,洗衣精,居家生活,2,2024-10-27 05:14:59
7525,130,小華,5003,牛奶餅乾,食品零食,2,2024-10-15 08:45:19
7375,122,Ivy,5535,筆記本,文具用品,4,2025-01-21 05:05:43
2284,117,Kevin,979,男用短襪,居家生活,1,2024-08-11 08:27:07
2245,111,Eric,9858,果汁飲料,食品零食,4,2025-01-31 11:52:58
1485,121,Emily,7481,果汁飲料,食品零食,4,2024-04-26 12:57:16
7150,114,家豪,9698,牙刷組,居家生活,6,2024-07-13 03:07:12
5839,126,佳玲,1304,洗髮精,居家生活,1,2024-05-17 05:36:54
7225,123,家豪,6483,果汁飲料,食品零食,3,2024-07-03 03:52:45
2499,101,Emily,7386,泡麵,食品零食,3,2025-01-24 09:49:18
2674,105,小華,3170,充電線,3C配件,4,2024-08-17 20:16:45
9395,114,小華,530,泡麵,食品零食,1,2024-06-30 20:10:42
2524,120,Eric,5415,螢光筆組,文具用品,4,2024-01-07 10:37:33
7779,113,小華,9267,充電線,3C配件,2,2024-10-19 18:58:22
3778,122,Sophia,2877,泡麵,食品零食,2,2024-05-17 10:57:49
5397,116,家豪,1136,泡麵,食品零食,2,2024-08-10 10:02:50
7899,110,Daniel,1360,護手霜,居家生活,3,2024-05-08 08:58:41
9123,120,Eric,3303,男用短襪,居家生活,4,2024-02-24 04:55:58
5991,101,Sophia,5543,男用短襪,居家生活,5,2024-07-13 11:59:53
8212,111,Sophia,9838,螢光筆組,文具用品,2,2024-06-02 11:40:30
4290,116,Kevin,3010,護手霜,居家生活,4,2024-06-12 10:36:40
9044,119,佳玲,5439,護手霜,居家生活,4,2024-05-23 14:18:22
6980,104,Eric,3373,牙刷組,居家生活,5,2024-10-06 06:33:03
1440,124,Daniel,3534,男用短襪,居家生活,4,2025-02-12 10:36:25
2133,127,Sophia,8280,泡麵,食品零食,2,2024-11-20 11:01:32
4965,109,家豪,7032,牙刷組,居家生活,4,2024-02-07 16:21:00
8851,119,Sophia,8855,洗衣精,居家生活,5,2025-03-21 15:13:47
9907,102,Kevin,8896,牛奶餅乾,食品零食,5,2024-11-22 03:05:38
2791,125,佳玲,5916,無線滑鼠,3C配件,2,2024-11-27 22:18:24
1725,119,Sophia,5532,果汁飲料,食品零食,4,2024-02-24 00:23:02
2615,109,佳玲,8466,保溫瓶,居家生活,6,2024-09-22 20:18:57
4621,115,Kevin,6508,泡麵,食品零食,4,2025-01-30 21:25:47
9199,105,Kevin,502,保溫瓶,居家生活,4,2024-02-23 10:45:22
7815,130,小華,2001,泡麵,食品零食,6,2024-03-13 12:40:56
6110,111,Daniel,3489,果汁飲料,食品零食,5,2024-09-04 12:40:52
8801,104,Daniel,7512,果汁飲料,食品零食,3,2024-02-04 10:55:56
1732,126,小華,470,洗手慕絲,居家生活,3,2024-11-27 03:58:54
3692,130,佳玲,8554,牙刷組,居家生活,2,2024-10-09 05:49:49
6422,118,Sophia,7670,洗髮精,居家生活,2,2025-02-12 14:44:50
4022,106,Sophia,6581,護手霜,居家生活,1,2025-01-12 22:21:32
4232,115,Eric,7137,男用短襪,居家生活,4,2024-01-03 07:49:13
4371,109,小華,9559,女用短襪,居家生活,1,2025-02-13 19:32:51
4063,112,Kevin,3328,筆記本,文具用品,4,2024-02-28 09:33:07
9019,117,Kevin,9880,無糖紅茶,食品零食,4,2024-11-08 14:17:31
2871,112,Kevin,7601,護手霜,居家生活,5,2024-03-29 10:49:46
2388,122,家豪,5231,泡麵,食品零食,1,2024-05-02 11:07:06
2916,106,Kevin,2416,護手霜,居家生活,5,2024-07-17 15:13:39
3258,119,Sophia,7031,泡麵,食品零食,2,2024-09-06 23:08:16
9804,123,家豪,9191,筆記本,文具用品,2,2024-09-07 10:30:58
3298,106,Kevin,7489,洗衣精,居家生活,5,2024-01-28 13:04:19
1157,116,家豪,3296,護手霜,居家生活,4,2024-10-14 18:24:08
9109,114,Daniel,6909,泡麵,食品零食,6,2025-03-06 16:09:36
9006,106,小華,9363,洗衣精,居家生活,1,2025-02-11 08:01:45
5785,102,Emily,3783,護手霜,居家生活,5,2024-05-27 06:07:27
8492,119,Daniel,9106,洗衣精,居家生活,5,2024-02-27 20:51:06
2871,109,Ivy,6110,洗髮精,居家生活,5,2025-02-25 01:30:53
8231,118,佳玲,7065,快充行動電源,3C配件,1,2025-01-11 23:47:58
5055,110,小美,7468,保溫瓶,居家生活,3,2024-06-27 03:10:01
8193,128,小華,3982,洗髮精,居家生活,2,2025-02-19 21:24:20
6744,128,Eric,7115,洗髮精,居家生活,2,2024-11-11 05:04:09
4385,127,佳玲,1072,筆記本,文具用品,5,2024-06-28 19:22:47
5605,120,Ivy,2858,泡麵,食品零食,3,2024-12-26 10:39:16
5740,119,Emily,8528,女用短襪,居家生活,6,2025-02-21 03:28:01
3221,125,Sophia,1071,護手霜,居家生活,3,2025-03-19 23:52:49
3078,123,家豪,4190,筆記本,文具用品,2,2024-12-30 11:43:37
5055,125,Sophia,8119,保溫瓶,居家生活,2,2024-10-22 23:01:30
5402,121,Sophia,6246,洗髮精,居家生活,4,2024-02-08 23:04:10
2525,113,Ivy,4658,女用短襪,居家生活,6,2025-03-25 13:26:14
8449,116,Kevin,9634,無糖紅茶,食品零食,1,2025-03-20 03:23:28
8511,121,Kevin,1137,保溫瓶,居家生活,5,2024-07-22 07:55:51
8039,127,佳玲,8205,男用短襪,居家生活,3,2024-06-14 10:19:31
6533,118,Eric,2239,洗髮精,居家生活,5,2025-03-12 17:40:14
6631,129,小美,852,泡麵,食品零食,1,2024-11-16 16:43:58
1266,104,家豪,7330,護手霜,居家生活,4,2024-01-01 15:34:32
4314,123,家豪,5045,護手霜,居家生活,2,2025-03-23 09:58:36
2529,121,Kevin,4202,充電線,3C配件,1,2024-07-09 23:37:34
3711,102,Sophia,5105,洗衣精,居家生活,6,2024-12-24 08:31:29
8032,121,小華,1659,女用短襪,居家生活,1,2024-04-19 17:21:36
2276,105,Eric,3805,螢光筆組,文具用品,5,2024-12-14 16:12:15
1152,101,Kevin,2075,快充行動電源,3C配件,4,2024-12-21 04:48:44
8826,103,佳玲,6376,果汁飲料,食品零食,1,2025-01-09 03:43:45
2690,111,Kevin,5002,無線滑鼠,3C配件,2,2024-07-14 04:50:51
3340,103,Ivy,9328,螢光筆組,文具用品,1,2024-11-08 23:39:59
3688,115,Kevin,3590,護手霜,居家生活,6,2025-01-18 05:30:40
7745,120,Daniel,3659,充電線,3C配件,1,2024-02-21 05:05:51
3017,119,Sophia,5859,洗髮精,居家生活,4,2024-06-10 05:05:27
5059,109,小華,4165,牛奶餅乾,食品零食,5,2024-11-03 21:50:44
5668,125,小美,5042,無線滑鼠,3C配件,2,2024-09-22 22:05:51
9348,107,Sophia,4942,筆記本,文具用品,6,2024-01-28 08:42:50
9108,113,小華,4049,泡麵,食品零食,4,2024-11-22 21:37:27
2163,117,小美,6016,泡麵,食品零食,3,2024-03-08 14:05:03
7895,112,Ivy,2930,男用短襪,居家生活,4,2025-01-29 02:39:27
1273,119,小華,325,螢光筆組,文具用品,3,2024-04-20 01:27:00
1990,126,Sophia,8400,護手霜,居家生活,3,2024-11-17 18:14:33
7806,114,Sophia,1450,果汁飲料,食品零食,6,2024-10-01 19:34:31
3501,109,小華,5177,洗髮精,居家生活,1,2024-09-18 07:23:53
3545,118,Kevin,6501,男用短襪,居家生活,5,2024-11-20 23:39:35
2083,110,Sophia,4009,護手霜,居家生活,1,2024-05-05 03:08:20
8118,104,Daniel,1001,自動鉛筆,文具用品,3,2024-12-07 23:57:32
3877,104,小美,2348,自動鉛筆,文具用品,6,2024-01-06 05:57:53
9133,112,Ivy,8574,保溫瓶,居家生活,6,2024-05-12 06:04:44
7092,105,Emily,2034,牛奶餅乾,食品零食,1,2024-06-20 15:37:52
5456,117,小華,4408,女用短襪,居家生活,6,2024-10-22 22:50:51
2262,116,Daniel,8468,泡麵,食品零食,3,2024-01-29 18:11:24
3734,112,家豪,4279,筆記本,文具用品,1,2024-10-20 04:11:57
4742,124,Ivy,142,螢光筆組,文具用品,1,2025-03-15 00:26:50
5006,102,Daniel,6063,護手霜,居家生活,4,2024-03-17 06:30:56
1579,118,Sophia,3778,護手霜,居家生活,3,2024-05-07 15:09:19
6241,109,小華,9464,洗衣精,居家生活,3,2024-03-02 18:16:43
1862,106,佳玲,8550,牙刷組,居家生活,1,2024-07-24 02:30:34
8620,128,Emily,5190,護手霜,居家生活,3,2024-02-14 20:08:14
8483,101,Kevin,3387,自動鉛筆,文具用品,3,2024-10-15 11:03:54
4974,115,Kevin,9794,無糖紅茶,食品零食,4,2025-01-30 07:06:54
9954,125,佳玲,2566,保溫瓶,居家生活,1,2024-07-28 00:52:13
4817,118,Kevin,257,果汁飲料,食品零食,3,2024-01-01 23:55:54
7164,128,Emily,1803,護手霜,居家生活,2,2024-09-28 08:40:17
7878,116,小美,2432,洗髮精,居家生活,6,2024-05-23 03:23:13
1719,130,佳玲,8615,無糖紅茶,食品零食,4,2024-12-24 13:33:43
8511,124,小華,9615,快充行動電源,3C配件,1,2024-09-15 04:51:39
7461,103,Eric,9403,洗髮精,居家生活,1,2024-08-10 04:45:32
4879,110,Emily,5261,男用短襪,居家生活,4,2024-12-24 11:52:42
6211,115,Emily,3927,果汁飲料,食品零食,1,2024-04-13 04:57:20
2785,105,小華,2793,快充行動電源,3C配件,4,2024-08-26 11:26:00
7660,104,Ivy,5970,洗衣精,居家生活,2,2024-08-19 11:13:30
8591,109,小華,1581,牙刷組,居家生活,2,2025-02-17 11:04:34
1660,107,Kevin,2530,洗衣精,居家生活,1,2024-12-30 09:02:14
6828,113,Ivy,902,自動鉛筆,文具用品,6,2024-06-02 09:28:20
3848,101,Sophia,7508,洗衣精,居家生活,5,2025-01-18 20:01:45
5093,104,Daniel,1769,洗衣精,居家生活,2,2024-03-03 00:26:07
2010,127,佳玲,2241,筆記本,文具用品,2,2025-02-25 14:35:05
7098,122,小華,9640,牛奶餅乾,食品零食,5,2024-05-12 02:43:48
1357,103,佳玲,7365,果汁飲料,食品零食,2,2024-02-17 12:04:16
3007,102,Daniel,929,泡麵,食品零食,2,2024-10-20 15:46:14
7471,116,小美,6370,牙刷組,居家生活,6,2024-08-06 06:17:30
6799,107,家豪,4605,洗髮精,居家生活,3,2024-08-16 05:24:41
1567,120,Eric,4126,充電線,3C配件,6,2024-05-31 18:09:50
7750,129,Ivy,7948,無糖紅茶,食品零食,1,2024-02-14 10:11:10
7275,105,Sophia,3367,果汁飲料,食品零食,6,2025-03-28 19:08:39
5082,121,Ivy,419,泡麵,食品零食,4,2025-02-04 13:04:29
8859,118,Daniel,5736,男用短襪,居家生活,5,2024-09-14 11:42:33
7363,109,家豪,527,洗髮精,居家生活,3,2024-11-01 07:58:27
1480,129,Emily,1059,牛奶餅乾,食品零食,4,2024-09-28 13:00:49
4813,106,小華,4160,牛奶餅乾,食品零食,6,2024-05-03 09:42:14
9743,127,小美,3694,無線滑鼠,3C配件,5,2025-03-09 14:08:31
6813,130,家豪,2985,男用短襪,居家生活,2,2024-10-30 11:34:41
6878,130,Eric,562,洗衣精,居家生活,6,2024-12-24 12:48:15
3328,119,佳玲,8164,牙刷組,居家生活,5,2024-06-07 06:23:30
9035,102,小華,1020,牛奶餅乾,食品零食,2,2024-11-04 07:57:59
1326,117,Daniel,111,洗髮精,居家生活,3,2024-11-10 07:20:06
3137,111,家豪,5401,自動鉛筆,文具用品,1,2024-01-12 05:22:40
3320,125,小華,8722,護手霜,居家生活,3,2024-02-07 13:36:07
7481,119,小華,5614,果汁飲料,食品零食,3,2024-06-14 04:58:04
3580,124,Sophia,8082,無線滑鼠,3C配件,6,2024-06-11 06:20:33
6846,108,Eric,2972,保溫瓶,居家生活,4,2024-06-06 10:43:22
3086,106,小美,9485,無糖紅茶,食品零食,4,2025-03-11 20:39:41
1530,106,Eric,5313,保溫瓶,居家生活,5,2024-04-23 23:17:19
2705,130,Daniel,2404,護手霜,居家生活,3,2025-01-16 02:49:58
4899,112,Kevin,2850,保溫瓶,居家生活,6,2025-03-29 03:13:49
6500,115,小美,4445,女用短襪,居家生活,2,2024-05-07 02:28:05
6742,109,小華,120,洗手慕絲,居家生活,1,2024-07-16 15:57:18
7875,106,Sophia,8178,無糖紅茶,食品零食,4,2024-06-28 19:52:48
7149,104,Daniel,9570,泡麵,食品零食,6,2025-01-23 08:12:47
3664,115,小華,647,果汁飲料,食品零食,3,2024-01-11 11:36:14
5278,104,小華,5700,果汁飲料,食品零食,2,2025-03-30 13:40:12
3636,124,小華,9062,果汁飲料,食品零食,1,2024-06-22 21:37:40
8909,123,小美,7166,果汁飲料,食品零食,6,2024-03-25 22:06:42
8113,106,小美,1759,洗手慕絲,居家生活,3,2024-04-15 06:55:01
7705,123,Ivy,8949,無糖紅茶,食品零食,3,2024-12-04 10:14:59
5872,108,小華,913,男用短襪,居家生活,4,2024-10-19 20:00:45
9043,105,小美,6011,筆記本,文具用品,1,2024-08-06 03:11:25
5825,127,Eric,7969,保溫瓶,居家生活,2,2024-02-19 00:56:13
4390,106,Emily,1442,快充行動電源,3C配件,4,2025-03-08 04:12:19
6052,126,Sophia,7815,果汁飲料,食品零食,4,2024-12-04 09:38:54
2493,121,Ivy,6449,無糖紅茶,食品零食,2,2024-07-08 13:53:16
7052,106,Daniel,831,泡麵,食品零食,3,2024-08-13 16:55:56
5315,108,Emily,9344,果汁飲料,食品零食,1,2024-03-18 03:31:15
2404,122,Kevin,8971,女用短襪,居家生活,4,2025-01-22 21:28:16
4727,118,小美,6442,無糖紅茶,食品零食,5,2024-08-02 19:29:50
8779,119,佳玲,7903,果汁飲料,食品零食,3,2024-02-10 14:22:27
1568,117,Eric,8567,果汁飲料,食品零食,5,2024-12-12 22:35:00
3415,104,Daniel,2932,保溫瓶,居家生活,2,2024-04-18 07:01:00
3067,102,Sophia,1383,無糖紅茶,食品零食,6,2024-08-10 07:21:05
3422,127,Eric,4325,男用短襪,居家生活,3,2025-01-07 02:26:23
2425,113,Ivy,6610,保溫瓶,居家生活,5,2024-06-15 10:03:22
9514,115,小美,9726,快充行動電源,3C配件,5,2025-02-04 15:16:37
2843,114,家豪,2528,泡麵,食品零食,5,2024-10-28 21:12:52
2641,130,小華,9319,螢光筆組,文具用品,1,2025-02-06 10:24:58
9775,129,Kevin,6832,洗髮精,居家生活,3,2024-07-15 23:50:24
8955,119,Eric,7850,泡麵,食品零食,1,2024-03-29 10:01:39
7602,105,Eric,6681,筆記本,文具用品,1,2024-07-21 12:04:09
4892,102,Daniel,4500,無線滑鼠,3C配件,3,2024-01-11 12:18:04
5965,110,Emily,8154,泡麵,食品零食,6,2024-12-16 03:34:33
4734,105,Emily,7359,女用短襪,居家生活,3,2024-05-17 15:10:27
2462,107,Daniel,3563,螢光筆組,文具用品,4,2025-01-14 17:38:19
9462,128,Kevin,1020,牙刷組,居家生活,5,2025-02-09 05:47:16
2075,110,Ivy,6709,無糖紅茶,食品零食,2,2025-02-03 19:05:19
1474,106,佳玲,3388,無糖紅茶,食品零食,1,2024-05-07 01:12:14
8478,102,Kevin,3362,男用短襪,居家生活,3,2024-07-07 16:54:06
9275,113,小華,600,保溫瓶,居家生活,2,2024-07-09 17:47:46
8308,106,Daniel,9715,洗髮精,居家生活,5,2024-06-28 12:32:01
3679,127,Emily,1580,男用短襪,居家生活,3,2024-01-15 14:04:27
1813,106,Eric,3611,保溫瓶,居家生活,2,2024-11-27 08:11:45
4387,109,Sophia,8509,牙刷組,居家生活,1,2025-03-18 00:19:26
8767,130,家豪,2937,泡麵,食品零食,5,2025-02-14 00:18:29
4666,109,Eric,5104,無糖紅茶,食品零食,6,2024-12-29 23:24:05
5511,114,Sophia,5813,充電線,3C配件,4,2024-05-09 07:56:41
8646,110,Ivy,6606,筆記本,文具用品,5,2024-02-22 00:16:03
9380,122,Kevin,9298,洗衣精,居家生活,6,2024-10-31 22:10:29
5631,110,小華,7992,洗衣精,居家生活,1,2024-06-21 10:03:59
6327,128,Emily,4378,果汁飲料,食品零食,6,2024-12-30 23:43:09
5895,107,家豪,8575,保溫瓶,居家生活,2,2024-01-30 21:50:47
7620,122,Kevin,2392,洗衣精,居家生活,6,2024-01-14 23:51:44
9148,110,Emily,6957,無糖紅茶,食品零食,4,2024-07-17 01:17:09
4111,111,佳玲,8859,女用短襪,居家生活,6,2025-02-05 17:19:15
6873,117,Emily,2885,男用短襪,居家生活,6,2025-03-24 20:19:30
3967,110,小華,7813,泡麵,食品零食,2,2025-01-14 09:25:02
3999,122,Kevin,1563,女用短襪,居家生活,2,2024-06-30 08:07:52
6031,114,Kevin,6189,無糖紅茶,食品零食,3,2024-10-26 10:42:21
8598,128,小華,7809,女用短襪,居家生活,1,2025-03-19 23:05:51
2166,116,佳玲,8299,果汁飲料,食品零食,1,2025-03-20 13:53:46
9680,110,Sophia,985,筆記本,文具用品,2,2024-03-11 07:17:33
6614,114,Eric,7596,洗髮精,居家生活,2,2024-06-10 06:33:59
2324,116,Kevin,2997,快充行動電源,3C配件,3,2024-11-20 02:06:43
1077,115,Emily,3530,牙刷組,居家生活,2,2024-10-22 05:46:06
9021,126,小華,2220,保溫瓶,居家生活,5,2024-08-10 23:03:52
8035,113,Sophia,7921,果汁飲料,食品零食,4,2024-01-03 01:22:24
9745,107,Kevin,330,洗衣精,居家生活,3,2025-01-22 19:20:03
4122,101,小美,4176,洗髮精,居家生活,2,2024-12-21 12:32:14
6113,105,小華,6384,牙刷組,居家生活,5,2024-10-28 11:08:43
3736,103,小美,4985,牛奶餅乾,食品零食,3,2024-08-21 18:56:35
9587,111,Sophia,2292,果汁飲料,食品零食,3,2024-09-07 13:04:47
4087,106,Sophia,413,女用短襪,居家生活,2,2024-04-24 04:46:37
4460,124,小美,9761,男用短襪,居家生活,5,2024-03-27 04:29:03
7006,123,小美,6247,洗手慕絲,居家生活,6,2024-05-10 19:28:08
1796,120,小美,1871,洗髮精,居家生活,6,2025-03-04 00:43:07
1790,123,小華,6928,男用短襪,居家生活,4,2024-07-13 04:29:59
9966,109,Daniel,2608,護手霜,居家生活,2,2024-12-21 22:56:56
1152,110,Sophia,1754,洗髮精,居家生活,6,2024-09-23 09:49:46
3247,114,小華,8481,無糖紅茶,食品零食,6,2024-11-12 04:17:11
5631,104,小華,8254,果汁飲料,食品零食,2,2024-11-07 07:16:21
5308,127,Ivy,3404,果汁飲料,食品零食,3,2024-12-26 14:55:07
5839,106,小美,9080,無糖紅茶,食品零食,4,2024-04-16 17:30:01
6416,108,小美,308,果汁飲料,食品零食,6,2024-02-15 04:01:14
9095,105,小華,8483,無糖紅茶,食品零食,1,2025-01-05 03:41:16
5192,121,佳玲,7583,女用短襪,居家生活,3,2024-05-15 16:54:13
1820,104,家豪,746,無糖紅茶,食品零食,3,2024-07-03 11:23:07
7979,124,小華,1656,筆記本,文具用品,1,2024-01-05 05:02:19
3793,111,Kevin,7271,泡麵,食品零食,5,2024-05-17 03:23:03
7105,127,Kevin,3096,洗衣精,居家生活,1,2024-07-24 14:34:21
8479,109,Sophia,7935,牛奶餅乾,食品零食,4,2024-11-28 06:04:20
2852,105,小美,2711,護手霜,居家生活,1,2024-08-01 21:30:30
8908,126,Eric,7278,果汁飲料,食品零食,2,2024-11-08 13:49:34
6875,120,小美,2240,牛奶餅乾,食品零食,4,2024-09-06 04:06:42
